dateTime,value,source_file,metric
2025-07-06,1234,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-07,1256,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-08,1275,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-09,1345,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-10,1328,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-11,1271,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-12,1343,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-13,1286,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-14,1283,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-15,1274,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-16,1268,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-17,1254,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-18,1312,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-19,1248,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-20,1252,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-21,1342,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-22,1265,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-23,1244,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-24,1293,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-25,1228,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-26,1253,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-27,1207,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-28,1236,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-29,1263,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-30,1202,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-07-31,1222,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-08-01,1181,sedentary_minutes-2025-07-03.json,sedentary_minutes
2025-08-02,1144,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-03,1265,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-04,1212,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-05,1238,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-06,1260,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-07,1301,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-08,1184,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-09,1303,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-10,1277,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-11,1273,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-12,1288,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-13,1258,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-14,1201,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-15,1242,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-16,1288,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-17,1256,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-18,1237,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-19,1259,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-20,1164,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-21,1261,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-22,1270,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-23,1165,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-24,1244,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-25,1258,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-26,1178,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-27,1117,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-28,1256,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-29,1274,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-30,1255,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-08-31,1328,sedentary_minutes-2025-08-02.json,sedentary_minutes
2025-09-01,1209,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-02,1252,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-03,1180,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-04,1370,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-05,1321,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-06,1268,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-07,1267,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-08,1193,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-09,1150,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-10,1240,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-11,1277,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-12,1319,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-13,1285,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-14,1244,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-15,1258,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-16,1239,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-17,1266,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-18,1245,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-19,1317,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-20,1281,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-21,1278,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-22,1277,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-23,1184,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-24,1377,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-25,1294,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-26,1281,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-27,1249,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-28,1336,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-29,1254,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-09-30,1331,sedentary_minutes-2025-09-01.json,sedentary_minutes
2025-10-01,1248,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-02,1321,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-03,1345,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-04,1319,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-05,1411,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-06,1414,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-07,1334,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-08,1082,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-09,1241,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-10,1217,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-11,1139,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-12,1278,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-13,1297,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-14,1273,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-15,1320,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-16,1308,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-17,1319,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-18,1276,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-19,1345,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-20,1207,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-21,1271,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-22,1198,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-23,1281,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-24,1323,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-25,1336,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-26,1313,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-27,1270,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-28,1264,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-29,1383,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-30,1340,sedentary_minutes-2025-10-01.json,sedentary_minutes
2025-10-31,1277,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-01,1269,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-02,1307,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-03,1185,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-04,1216,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-05,1321,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-06,1254,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-07,1275,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-08,1299,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-09,1362,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-10,1272,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-11,1306,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-12,1389,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-13,1309,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-14,1340,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-15,1303,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-16,1262,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-17,1307,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-18,1331,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-19,1220,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-20,1321,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-21,1334,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-22,1320,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-23,1329,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-24,1270,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-25,1296,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-26,1340,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-27,1332,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-28,1310,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-29,1201,sedentary_minutes-2025-10-31.json,sedentary_minutes
2025-11-30,1204,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-01,1296,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-02,1293,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-03,1307,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-04,1099,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-05,1126,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-06,1276,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-07,1256,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-08,1298,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-09,1331,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-10,1367,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-11,1323,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-12,1314,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-13,1334,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-14,1275,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-15,1285,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-16,1326,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-17,1301,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-18,1318,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-19,1284,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-20,1305,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-21,1299,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-22,1244,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-23,1297,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-24,1259,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-25,1322,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-26,1333,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-27,1325,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-28,1254,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-29,1291,sedentary_minutes-2025-11-30.json,sedentary_minutes
2025-12-30,1269,sedentary_minutes-2025-12-30.json,sedentary_minutes
2025-12-31,1285,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-01,1330,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-02,1155,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-03,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-04,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-05,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-06,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-07,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-08,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-09,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-10,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-11,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-12,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-13,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-14,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-15,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-16,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-17,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-18,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-19,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-20,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-21,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-22,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-23,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-24,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-25,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-26,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-27,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
2026-01-28,1440,sedentary_minutes-2025-12-30.json,sedentary_minutes
